image_name,xmin,xmax,ymin,ymax,class_id,score
room1_dataCollector0004_20210127_im_gap_20210127-14_45_04.png,2,12,45,54,person,0.9704731702804565
acqui2_image_1098.png,47,60,14,29,person,0.9731321334838867
acqui2_image_1098.png,15,27,14,28,person,0.9708219170570374
acqui2_image_1098.png,17,30,34,49,person,0.9633625745773315
acqui2_image_1098.png,36,46,3,12,person,0.9541099071502686
acqui2_image_1098.png,49,62,31,45,person,0.9334920644760132
acqui2_image_1098.png,49,66,61,77,person,0.8673738241195679
acqui2_image_1098.png,25,31,0,6,person,0.7621579170227051
image_room1_1_152.png,57,70,11,25,person,0.967726469039917
image_room1_1_152.png,34,49,5,19,person,0.966386079788208
image_room1_1_152.png,18,31,6,22,person,0.9622365832328796
image_room1_1_152.png,37,51,52,67,person,0.9566465616226196
room1_dataCollector0002_20210125_im_gap_20210125-14_05_04.png,2,10,29,38,person,0.9692459106445312
room1_dataCollector0002_20210125_im_gap_20210125-14_05_04.png,21,36,53,64,person,0.9664486646652222
image_room2_1_179.png,41,60,51,69,person,0.9384720921516418
image_room2_1_179.png,48,69,31,49,person,0.8583130240440369
image_165.png,20,32,29,44,person,0.9609096646308899
image_165.png,48,58,55,65,person,0.9544128179550171
image_165.png,58,66,14,21,person,0.9533872008323669
image_2_3496.png,9,24,28,42,person,0.9772262573242188
image_2_3496.png,15,27,13,27,person,0.9754312038421631
image_2_3496.png,62,75,12,24,person,0.9676123857498169
image_2_3496.png,50,63,9,22,person,0.9601492285728455
image_2_3496.png,47,63,47,61,person,0.9367237091064453
image_2_3496.png,64,78,24,41,person,0.9336735010147095
image_2_3496.png,50,64,33,44,person,0.9174661040306091
image_room1_1_243.png,16,32,6,21,person,0.9779800176620483
image_room1_1_243.png,58,71,9,22,person,0.9698935151100159
image_room1_1_243.png,37,50,55,69,person,0.965674102306366
image_room1_1_243.png,31,48,3,21,person,0.963846743106842
room1_dataCollector0004_20210114_im_gap_20210114-16_15_04.png,58,68,17,24,person,0.9586724042892456
room1_dataCollector0004_20210125_im_gap_20210125-16_45_04.png,57,67,16,25,person,0.9625468254089355
room1_dataCollector0004_20210125_im_gap_20210125-16_45_04.png,10,16,63,70,person,0.937076210975647
room1_dataCollector0004_20210125_im_gap_20210125-16_45_04.png,25,37,45,58,person,0.9259358048439026
image_2_1511.png,19,32,13,28,person,0.9764624238014221
image_2_1511.png,36,46,3,12,person,0.9578016400337219
image_2_1511.png,12,31,36,49,person,0.9570469260215759
image_2_1511.png,50,62,31,44,person,0.942547619342804
image_2_1511.png,54,69,15,29,person,0.9423538446426392
image_2_1511.png,49,66,63,77,person,0.9355983734130859
image_2_1511.png,59,72,58,72,person,0.92754065990448
image_room1_1_37.png,20,31,4,17,person,0.9794166088104248
image_room1_1_37.png,38,53,54,64,person,0.968173086643219
image_room1_1_37.png,34,50,4,18,person,0.9677093625068665
image_room1_1_37.png,56,71,11,23,person,0.9442193508148193
image_193.png,48,58,55,65,person,0.9577109217643738
image_193.png,53,63,14,22,person,0.9379569888114929
room1_dataCollector0001_20210125_im_gap_20210125-14_00_04.png,12,24,30,41,person,0.946239709854126
room1_dataCollector0005_20210126_im_gap_20210126-17_20_04.png,43,53,62,76,person,0.9078332781791687
room1_dataCollector0005_20210114_im_gap_20210114-16_30_04.png,66,73,60,66,person,0.8999070525169373
acqui4_imag2_2416.png,10,25,14,31,person,0.9732198119163513
acqui4_imag2_2416.png,11,25,38,56,person,0.9729167819023132
acqui4_imag2_2416.png,58,75,7,24,person,0.9465116262435913
room1_dataCollector0004_20210128_im_gap_20210128-13_20_04.png,3,12,44,54,person,0.963468611240387
room1_dataCollector0004_20210128_im_gap_20210128-13_20_04.png,41,47,0,6,person,0.7861000299453735
room1_dataCollector0005_20210125_im_gap_20210125-13_10_04.png,68,74,56,65,person,0.8773746490478516
room1_dataCollector0006_20210125_im_gap_20210125-10_50_04.png,54,62,61,70,person,0.9578380584716797
room1_dataCollector0006_20210125_im_gap_20210125-10_50_04.png,10,17,59,67,person,0.9255508780479431
room1_dataCollector0001_20210118_im_gap_20210118-13_55_04.png,65,74,49,60,person,0.9708043932914734
room1_dataCollector0006_20210128_im_gap_20210128-10_40_04.png,9,14,59,66,person,0.8971090316772461
room1_dataCollector0006_20210128_im_gap_20210128-10_40_04.png,14,22,72,76,person,0.7804723381996155
image_68.png,49,60,53,65,person,0.9671769142150879
image_68.png,21,31,35,43,person,0.9507805109024048
image_68.png,58,66,14,21,person,0.9467638731002808
acqui2_image_2588.png,50,64,46,60,person,0.97740238904953
acqui2_image_2588.png,47,60,10,24,person,0.9768237471580505
acqui2_image_2588.png,17,28,12,28,person,0.9673544764518738
acqui2_image_2588.png,52,69,24,36,person,0.9612734913825989
acqui2_image_2588.png,2,17,15,30,person,0.9490413665771484
acqui2_image_2588.png,19,33,64,79,person,0.9084229469299316
acqui2_image_2588.png,17,24,36,44,person,0.8266849517822266
acqui4_imag2_1589.png,11,29,35,52,person,0.9783373475074768
acqui4_imag2_1589.png,48,68,41,57,person,0.9542276859283447
acqui4_imag2_1589.png,57,73,11,28,person,0.8338288068771362
image_79.png,20,32,29,44,person,0.9514452219009399
image_79.png,58,67,15,22,person,0.9497039914131165
image_79.png,50,58,54,65,person,0.9056609869003296
room1_dataCollector0002_20210125_im_gap_20210125-11_25_04.png,53,63,54,64,person,0.9650235176086426
room2_dataCollector0002_20210413_im_gap_20210413-13_50_04.png,53,61,3,10,person,0.9517062306404114
room1_dataCollector0006_20210115_im_gap_20210115-12_50_04.png,3,10,36,45,person,0.9548323750495911
room1_dataCollector0006_20210115_im_gap_20210115-12_50_04.png,9,15,58,66,person,0.9321756958961487
room1_dataCollector0005_20210129_im_gap_20210129-14_00_04.png,58,70,68,76,person,0.8704698085784912
image_room1_1_270.png,37,50,51,66,person,0.9732078909873962
image_room1_1_270.png,16,31,8,21,person,0.9613585472106934
image_room1_1_270.png,58,71,8,22,person,0.9592856764793396
image_room1_1_270.png,32,50,8,22,person,0.9107063412666321
image_4_1273.png,40,57,58,79,person,0.9331215620040894
room1_dataCollector0006_20210125_im_gap_20210125-14_20_04.png,44,59,44,57,person,0.9659675359725952
room1_dataCollector0006_20210125_im_gap_20210125-14_20_04.png,53,62,64,75,person,0.9093199968338013
image_4_10011.png,64,79,44,60,person,0.9567689895629883
image_4_10011.png,50,68,18,35,person,0.9447391033172607
room2_dataCollector0002_20210518_im_gap_20210518-11_20_04.png,15,27,8,17,person,0.9533034563064575
room2_dataCollector0002_20210518_im_gap_20210518-11_20_04.png,35,43,0,6,person,0.8693992495536804
room1_dataCollector0004_20210126_im_gap_20210126-10_30_04.png,10,16,62,70,person,0.9170249700546265
room1_dataCollector0004_20210126_im_gap_20210126-10_30_04.png,14,20,3,7,person,0.7711642384529114
acqui2_image_6057.png,50,64,41,57,person,0.9557610750198364
acqui2_image_6057.png,15,31,13,27,person,0.9557351469993591
acqui2_image_6057.png,40,55,63,78,person,0.9445028901100159
room1_dataCollector0001_20210125_im_gap_20210125-08_50_04.png,64,74,51,62,person,0.9451614022254944
image_room1_1_81.png,20,31,5,17,person,0.9793110489845276
image_room1_1_81.png,34,49,4,19,person,0.9663174748420715
image_room1_1_81.png,35,52,54,69,person,0.9407422542572021
image_room1_1_81.png,57,71,9,24,person,0.9329145550727844
image_2_3067.png,47,61,11,24,person,0.974189817905426
image_2_3067.png,16,28,15,27,person,0.9574127197265625
image_2_3067.png,29,42,66,78,person,0.9435844421386719
image_2_3067.png,47,64,47,62,person,0.9095278382301331
image_2_3067.png,1,15,40,55,person,0.9064542651176453
image_2_3067.png,43,53,1,11,person,0.8012471199035645
room2_dataCollector0002_20210518_im_gap_20210518-16_40_04.png,12,29,13,22,person,0.8445407748222351
room2_dataCollector0002_20210518_im_gap_20210518-16_40_04.png,36,43,0,6,person,0.8288941979408264
room1_dataCollector0004_20210127_im_gap_20210127-08_15_04.png,2,12,46,53,person,0.9603593349456787
room1_dataCollector0004_20210127_im_gap_20210127-08_15_04.png,9,15,62,69,person,0.8729159832000732
room1_dataCollector0001_20210126_im_gap_20210126-09_30_04.png,13,24,29,41,person,0.956159234046936
room1_dataCollector0001_20210126_im_gap_20210126-09_30_04.png,41,52,60,76,person,0.9485424757003784
room1_dataCollector0001_20210126_im_gap_20210126-09_30_04.png,64,72,51,64,person,0.8966677784919739
acqui2_image_1994.png,32,43,2,12,person,0.9637855291366577
acqui2_image_1994.png,47,58,8,22,person,0.9594992995262146
acqui2_image_1994.png,49,63,45,60,person,0.949417769908905
acqui2_image_1994.png,5,20,17,36,person,0.9479179978370667
acqui2_image_1994.png,50,65,35,46,person,0.9401721358299255
acqui2_image_1994.png,15,28,6,25,person,0.938595712184906
acqui2_image_1994.png,60,71,10,24,person,0.9350506663322449
room1_dataCollector0001_20210125_im_gap_20210125-08_35_03.png,67,73,53,62,person,0.9419173002243042
image_room1_1_56.png,19,30,3,17,person,0.9762508273124695
image_room1_1_56.png,57,70,10,22,person,0.9675263166427612
image_room1_1_56.png,36,51,56,69,person,0.9567515254020691
image_room1_1_56.png,31,53,4,23,person,0.9265748262405396
room1_dataCollector0004_20210129_im_gap_20210129-07_15_04.png,55,66,15,25,person,0.9428874850273132
room1_dataCollector0001_20210125_im_gap_20210125-09_35_04.png,10,30,27,47,person,0.9380028247833252
room1_dataCollector0002_20210118_im_gap_20210118-10_00_04.png,50,61,49,60,person,0.9572160840034485
room1_dataCollector0002_20210118_im_gap_20210118-09_05_04.png,49,61,49,60,person,0.9442667365074158
image_4_3762.png,53,69,41,61,person,0.9704031348228455
room1_dataCollector0002_20210125_im_gap_20210125-13_10_04.png,50,61,52,63,person,0.9676933884620667
room1_dataCollector0006_20210128_im_gap_20210128-12_30_04.png,53,62,62,71,person,0.9625018835067749
room1_dataCollector0006_20210128_im_gap_20210128-12_30_04.png,15,24,71,77,person,0.8108243346214294
room1_dataCollector0002_20210125_im_gap_20210125-11_00_04.png,53,63,54,64,person,0.9695194363594055
image_room2_1_28.png,0,23,13,33,person,0.9486333131790161
image_room2_1_28.png,0,19,46,66,person,0.9455932974815369
image_room2_1_28.png,50,76,31,55,person,0.7729554772377014
room1_dataCollector0004_20210128_im_gap_20210128-11_30_04.png,56,66,16,25,person,0.9523783922195435
room1_dataCollector0004_20210128_im_gap_20210128-11_30_04.png,2,15,42,53,person,0.8761597871780396
image_11_24.png,56,65,57,68,person,0.9702118635177612
image_11_24.png,61,70,46,60,person,0.9569218158721924
image_2_947.png,13,27,14,29,person,0.9611141085624695
image_2_947.png,27,41,68,78,person,0.9525415897369385
image_2_947.png,36,47,3,12,person,0.9360067844390869
image_2_947.png,54,69,19,35,person,0.9188461899757385
image_2_947.png,63,78,40,53,person,0.9150385856628418
image_2_947.png,10,23,30,54,person,0.8746510744094849
acqui4_imag2_2.png,53,71,38,55,person,0.9730726480484009
acqui4_imag2_2.png,49,68,18,35,person,0.965881884098053
acqui4_imag2_2.png,23,47,51,70,person,0.9220773577690125
room1_dataCollector0005_20210129_im_gap_20210129-16_25_04.png,60,69,18,27,person,0.9525318741798401
room1_dataCollector0005_20210129_im_gap_20210129-16_25_04.png,66,73,61,68,person,0.9265632629394531
room1_dataCollector0004_20210127_im_gap_20210127-09_50_04.png,3,12,46,55,person,0.9586553573608398
room1_dataCollector0004_20210127_im_gap_20210127-09_50_04.png,10,15,63,70,person,0.9188686013221741
image_room2_1_149.png,44,67,34,50,person,0.9698623418807983
image_room2_1_149.png,45,62,52,66,person,0.9486054182052612
room1_dataCollector0004_20210129_im_gap_20210129-09_45_03.png,57,66,16,24,person,0.9487556219100952
room1_dataCollector0004_20210129_im_gap_20210129-09_45_03.png,9,15,63,69,person,0.888702929019928
acqui4_imag2_1227.png,12,29,53,71,person,0.9723665118217468
room1_dataCollector0002_20210118_im_gap_20210118-14_20_04.png,52,62,47,58,person,0.9864500164985657
room1_dataCollector0002_20210118_im_gap_20210118-14_20_04.png,0,12,32,40,person,0.9176927208900452
acqui2_image_1858.png,51,68,34,46,person,0.9807265400886536
acqui2_image_1858.png,13,27,15,29,person,0.9766676425933838
acqui2_image_1858.png,50,65,47,61,person,0.9729987978935242
acqui2_image_1858.png,57,73,11,26,person,0.9608493447303772
acqui2_image_1858.png,45,60,9,21,person,0.9599382877349854
image_4_2361.png,56,73,20,37,person,0.9625309109687805
image_4_2361.png,9,23,11,27,person,0.9607937932014465
image_4_2361.png,11,25,37,57,person,0.9528487920761108
room1_dataCollector0006_20210129_im_gap_20210129-14_00_04.png,67,78,21,30,person,0.9220845699310303
room1_dataCollector0006_20210129_im_gap_20210129-14_00_04.png,48,61,73,79,person,0.7575240731239319
room1_dataCollector0004_20210128_im_gap_20210128-14_25_03.png,1,14,44,53,person,0.9678088426589966
room1_dataCollector0004_20210128_im_gap_20210128-14_25_03.png,9,24,53,69,person,0.9381117820739746
room1_dataCollector0005_20210129_im_gap_20210129-15_55_04.png,65,73,59,66,person,0.9409897327423096
room1_dataCollector0005_20210129_im_gap_20210129-15_55_04.png,59,68,68,76,person,0.9002699255943298
acqui4_imag2_3206.png,5,20,13,33,person,0.9772657752037048
acqui4_imag2_3206.png,55,68,16,34,person,0.9699503779411316
room1_dataCollector0004_20210126_im_gap_20210126-17_55_04.png,8,15,61,68,person,0.7734174132347107
image_2_4269.png,4,23,31,42,person,0.9665281772613525
image_2_4269.png,56,78,21,35,person,0.9664953947067261
image_2_4269.png,49,63,49,65,person,0.9554750919342041
image_2_4269.png,40,56,67,79,person,0.9535535573959351
image_2_4269.png,51,68,34,46,person,0.9481450319290161
room1_dataCollector0002_20210125_im_gap_20210125-08_50_04.png,51,62,50,62,person,0.9546747803688049
room1_dataCollector0002_20210125_im_gap_20210125-08_50_04.png,52,72,32,50,person,0.9540907144546509
room1_dataCollector0002_20210125_im_gap_20210125-08_50_04.png,14,25,51,59,person,0.7853119373321533
room1_dataCollector0002_20210125_im_gap_20210125-08_50_04.png,16,22,0,5,person,0.758196234703064
room1_dataCollector0004_20210125_im_gap_20210125-15_10_04.png,5,13,18,26,person,0.963322103023529
room1_dataCollector0004_20210125_im_gap_20210125-15_10_04.png,10,15,63,69,person,0.8851619362831116
room1_dataCollector0004_20210118_im_gap_20210118-11_10_04.png,57,67,16,24,person,0.9331309199333191
room1_dataCollector0006_20210127_im_gap_20210127-15_15_04.png,41,53,13,24,person,0.9757221341133118
room1_dataCollector0006_20210127_im_gap_20210127-15_15_04.png,50,57,72,78,person,0.8764191269874573
room1_dataCollector0002_20210118_im_gap_20210118-08_50_04.png,52,62,49,63,person,0.9550827145576477
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,54,64,61,70,person,0.9545285701751709
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,41,53,14,24,person,0.94820237159729
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,51,61,73,78,person,0.8942272663116455
image_19_68.png,13,30,50,64,person,0.961010217666626
image_19_68.png,47,62,70,79,person,0.9442721605300903
image_19_68.png,29,49,16,32,person,0.9328941106796265
image_19_68.png,43,54,8,18,person,0.7505470514297485
image_12_32.png,32,47,16,35,person,0.943514883518219
room1_dataCollector0002_20210129_im_gap_20210129-14_25_04.png,52,61,1,9,person,0.944263219833374
image_205.png,48,59,54,65,person,0.95401930809021
image_205.png,52,65,12,23,person,0.8735330700874329
room1_dataCollector0004_20210127_im_gap_20210127-17_35_04.png,1,16,19,29,person,0.95122891664505
room1_dataCollector0004_20210127_im_gap_20210127-17_35_04.png,9,15,62,70,person,0.8870143890380859
room1_dataCollector0004_20210127_im_gap_20210127-17_35_04.png,16,21,68,75,person,0.8752871751785278
room1_dataCollector0005_20210126_im_gap_20210126-10_45_04.png,13,23,38,49,person,0.9304749965667725
room1_dataCollector0005_20210126_im_gap_20210126-10_45_04.png,29,41,14,25,person,0.9246780276298523
acqui2_image_4080.png,47,63,47,63,person,0.9797704219818115
acqui2_image_4080.png,48,63,30,45,person,0.9723302125930786
acqui2_image_4080.png,16,29,3,20,person,0.9642430543899536
acqui2_image_4080.png,55,69,9,25,person,0.9537015557289124
acqui2_image_4080.png,8,24,29,42,person,0.9526256322860718
acqui2_image_4080.png,30,46,1,10,person,0.8860371112823486
room1_dataCollector0006_20210127_im_gap_20210127-18_50_04.png,11,21,64,72,person,0.9296939373016357
image_4_1622.png,12,29,35,52,person,0.9806191921234131
image_4_1622.png,50,68,42,60,person,0.9802085161209106
image_4_1622.png,56,74,20,38,person,0.9534292221069336
acqui2_image_3931.png,50,60,8,19,person,0.9767767786979675
acqui2_image_3931.png,12,24,30,46,person,0.973240852355957
acqui2_image_3931.png,36,46,0,9,person,0.9698390960693359
acqui2_image_3931.png,52,65,31,44,person,0.9600645303726196
acqui2_image_3931.png,45,62,49,64,person,0.8695538640022278
acqui2_image_3931.png,64,79,32,48,person,0.8644152283668518
room1_dataCollector0006_20210126_im_gap_20210126-12_40_04.png,41,53,13,23,person,0.9648303985595703
room1_dataCollector0006_20210126_im_gap_20210126-12_40_04.png,5,20,30,40,person,0.9489926099777222
room1_dataCollector0006_20210126_im_gap_20210126-12_40_04.png,4,10,38,47,person,0.945556640625
room2_dataCollector0002_20210518_im_gap_20210518-12_15_04.png,50,68,9,20,person,0.9435387849807739
room2_dataCollector0002_20210518_im_gap_20210518-12_15_04.png,12,31,12,21,person,0.9276673197746277
room2_dataCollector0002_20210518_im_gap_20210518-12_15_04.png,29,36,0,7,person,0.8301123976707458
room2_dataCollector0005_20210518_im_gap_20210518-14_55_04.png,37,47,10,23,person,0.9732491970062256
room2_dataCollector0005_20210518_im_gap_20210518-14_55_04.png,39,51,52,71,person,0.9601002335548401
room2_dataCollector0005_20210518_im_gap_20210518-14_55_04.png,11,26,26,38,person,0.9579806327819824
image_13_26.png,43,71,44,60,person,0.9598425030708313
image_4_4227.png,52,67,57,76,person,0.9803135991096497
image_4_4227.png,52,68,38,56,person,0.975449800491333
image_4_4227.png,12,27,19,36,person,0.9721847772598267
room1_dataCollector0006_20210128_im_gap_20210128-16_45_04.png,41,52,13,24,person,0.9683319926261902
acqui4_imag2_4287.png,14,31,17,35,person,0.9715434312820435
acqui4_imag2_4287.png,52,68,39,56,person,0.966367244720459
acqui4_imag2_4287.png,3,24,42,64,person,0.9435867667198181
