image_name,xmin,xmax,ymin,ymax,class_id,score
room1_dataCollector0005_20210128_im_gap_20210128-09_20_04.png,67,74,58,65,person,0.9375
room1_dataCollector0005_20210128_im_gap_20210128-09_20_04.png,58,67,16,25,person,0.8984375
image_room1_1_234.png,49,62,7,19,person,0.9609375
image_room1_1_234.png,35,56,53,65,person,0.9609375
image_room1_1_234.png,35,50,3,22,person,0.9453125
image_room1_1_234.png,17,32,7,25,person,0.90625
image_19_2.png,14,31,50,63,person,0.96875
image_19_2.png,30,50,15,32,person,0.9375
image_19_2.png,48,62,70,78,person,0.9296875
acqui2_image_1200.png,15,27,14,28,person,0.96875
acqui2_image_1200.png,21,31,1,11,person,0.9609375
acqui2_image_1200.png,50,62,30,44,person,0.953125
acqui2_image_1200.png,36,46,2,12,person,0.9453125
acqui2_image_1200.png,13,29,36,51,person,0.9375
acqui2_image_1200.png,57,73,13,31,person,0.921875
acqui2_image_1200.png,15,27,21,23,person,0.8203125
image_20_91.png,49,63,70,78,person,0.953125
image_20_91.png,31,46,21,34,person,0.9453125
image_20_91.png,12,31,4,33,person,0.8828125
image_20_91.png,16,26,5,14,person,0.78125
image_20_91.png,40,51,8,18,person,0.765625
room1_dataCollector0005_20210126_im_gap_20210126-15_25_04.png,31,39,13,26,person,0.90625
room1_dataCollector0005_20210126_im_gap_20210126-15_25_04.png,62,69,69,77,person,0.8828125
acqui4_imag2_2211.png,0,16,45,59,person,0.984375
acqui4_imag2_2211.png,12,35,34,51,person,0.984375
acqui4_imag2_2211.png,44,67,24,44,person,0.9296875
room1_dataCollector0006_20210125_im_gap_20210125-15_25_04.png,9,16,58,66,person,0.9296875
room1_dataCollector0006_20210125_im_gap_20210125-15_25_04.png,52,62,64,72,person,0.9296875
room1_dataCollector0005_20210128_im_gap_20210128-07_35_04.png,67,75,59,66,person,0.8671875
room1_dataCollector0006_20210129_im_gap_20210129-13_00_03.png,54,63,61,69,person,0.9453125
room1_dataCollector0006_20210129_im_gap_20210129-13_00_03.png,42,53,13,25,person,0.9296875
room1_dataCollector0006_20210129_im_gap_20210129-13_00_03.png,51,59,73,78,person,0.78125
image_2_199.png,49,66,46,61,person,0.9765625
image_2_199.png,13,26,15,28,person,0.9609375
image_2_199.png,55,67,25,39,person,0.9609375
image_2_199.png,65,74,32,48,person,0.9609375
image_2_199.png,36,47,3,13,person,0.9453125
image_2_199.png,8,24,31,45,person,0.9296875
image_2_199.png,46,60,19,36,person,0.890625
room2_dataCollector0002_20210517_im_gap_20210517-11_30_04.png,19,36,17,33,person,0.96875
room2_dataCollector0002_20210517_im_gap_20210517-11_30_04.png,30,44,44,60,person,0.9609375
room2_dataCollector0002_20210517_im_gap_20210517-11_30_04.png,50,61,8,20,person,0.953125
room2_dataCollector0002_20210517_im_gap_20210517-11_30_04.png,46,64,24,37,person,0.9296875
room2_dataCollector0002_20210517_im_gap_20210517-11_30_04.png,23,31,0,11,person,0.9140625
room2_dataCollector0002_20210517_im_gap_20210517-11_30_04.png,33,42,0,9,person,0.8515625
room2_dataCollector0002_20210517_im_gap_20210517-11_30_04.png,17,28,12,21,person,0.8203125
room1_dataCollector0001_20210118_im_gap_20210118-12_30_04.png,12,29,27,44,person,0.9296875
room1_dataCollector0005_20210128_im_gap_20210128-13_50_04.png,57,69,16,26,person,0.9375
room1_dataCollector0001_20210114_im_gap_20210114-15_40_04.png,13,25,32,42,person,0.9453125
room1_dataCollector0002_20210125_im_gap_20210125-18_10_04.png,17,23,0,5,person,0.8203125
image_room1_1_332.png,36,50,51,66,person,0.96875
image_room1_1_332.png,34,48,6,21,person,0.9453125
image_room1_1_332.png,50,65,7,22,person,0.9453125
image_room1_1_332.png,16,32,8,22,person,0.9375
room1_dataCollector0004_20210129_im_gap_20210129-15_30_04.png,58,69,42,55,person,0.9609375
room1_dataCollector0004_20210129_im_gap_20210129-15_30_04.png,57,69,17,27,person,0.9453125
room1_dataCollector0004_20210129_im_gap_20210129-15_30_04.png,10,16,63,70,person,0.8828125
room1_dataCollector0001_20210115_im_gap_20210115-09_35_04.png,65,73,52,61,person,0.9296875
acqui2_image_1534.png,50,62,31,45,person,0.953125
acqui2_image_1534.png,61,76,50,64,person,0.953125
acqui2_image_1534.png,25,32,1,14,person,0.9453125
acqui2_image_1534.png,52,67,15,27,person,0.9453125
acqui2_image_1534.png,15,30,36,49,person,0.9453125
acqui2_image_1534.png,36,46,3,12,person,0.9375
acqui2_image_1534.png,49,67,61,74,person,0.8203125
room2_dataCollector0005_20210519_im_gap_20210519-16_25_04.png,52,69,35,48,person,0.9765625
room2_dataCollector0005_20210519_im_gap_20210519-16_25_04.png,43,54,48,64,person,0.9375
room2_dataCollector0005_20210519_im_gap_20210519-16_25_04.png,44,54,56,58,person,0.765625
room1_dataCollector0002_20210126_im_gap_20210126-15_10_04.png,2,10,28,39,person,0.96875
room1_dataCollector0002_20210126_im_gap_20210126-15_10_04.png,53,62,3,10,person,0.90625
image_2_1138.png,15,27,13,28,person,0.96875
image_2_1138.png,49,61,13,28,person,0.96875
image_2_1138.png,17,30,37,52,person,0.96875
image_2_1138.png,36,47,3,13,person,0.9609375
image_2_1138.png,50,62,31,45,person,0.953125
image_2_1138.png,65,79,46,59,person,0.9453125
room1_dataCollector0004_20210127_im_gap_20210127-09_45_04.png,3,13,46,55,person,0.921875
room1_dataCollector0004_20210127_im_gap_20210127-09_45_04.png,10,15,63,70,person,0.875
room1_dataCollector0004_20210127_im_gap_20210127-14_45_04.png,3,13,45,53,person,0.96875
acqui2_image_1098.png,15,27,13,28,person,0.96875
acqui2_image_1098.png,47,60,14,29,person,0.96875
acqui2_image_1098.png,17,30,35,49,person,0.9609375
acqui2_image_1098.png,36,47,3,13,person,0.953125
acqui2_image_1098.png,49,62,30,45,person,0.9375
acqui2_image_1098.png,49,66,62,77,person,0.8671875
acqui2_image_1098.png,15,27,20,22,person,0.8359375
acqui2_image_1098.png,25,31,0,6,person,0.7578125
image_room1_1_152.png,34,48,5,21,person,0.96875
image_room1_1_152.png,57,70,11,24,person,0.9609375
image_room1_1_152.png,37,51,52,67,person,0.9609375
image_room1_1_152.png,18,31,6,22,person,0.9609375
room1_dataCollector0002_20210125_im_gap_20210125-14_05_04.png,2,10,29,38,person,0.96875
room1_dataCollector0002_20210125_im_gap_20210125-14_05_04.png,21,35,53,63,person,0.9609375
image_room2_1_179.png,42,60,51,68,person,0.9453125
image_room2_1_179.png,47,70,30,49,person,0.875
image_165.png,48,58,55,66,person,0.953125
image_165.png,20,31,29,44,person,0.953125
image_165.png,58,66,14,21,person,0.9453125
image_2_3496.png,15,27,13,27,person,0.9765625
image_2_3496.png,9,24,28,43,person,0.9765625
image_2_3496.png,49,63,9,22,person,0.9609375
image_2_3496.png,61,75,12,24,person,0.9609375
image_2_3496.png,47,63,47,61,person,0.9453125
image_2_3496.png,64,78,23,41,person,0.9296875
image_2_3496.png,50,64,33,44,person,0.921875
image_room1_1_243.png,16,32,5,21,person,0.9765625
image_room1_1_243.png,58,71,9,23,person,0.96875
image_room1_1_243.png,37,50,56,70,person,0.96875
image_room1_1_243.png,31,48,4,21,person,0.9609375
room1_dataCollector0004_20210114_im_gap_20210114-16_15_04.png,58,68,17,24,person,0.953125
room1_dataCollector0004_20210125_im_gap_20210125-16_45_04.png,58,67,16,24,person,0.9609375
room1_dataCollector0004_20210125_im_gap_20210125-16_45_04.png,10,17,63,70,person,0.9296875
room1_dataCollector0004_20210125_im_gap_20210125-16_45_04.png,25,37,44,58,person,0.90625
image_2_1511.png,19,32,13,27,person,0.9765625
image_2_1511.png,60,72,58,72,person,0.96875
image_2_1511.png,36,47,3,13,person,0.9609375
image_2_1511.png,12,31,36,49,person,0.953125
image_2_1511.png,50,62,31,45,person,0.9453125
image_2_1511.png,54,69,15,29,person,0.9453125
image_2_1511.png,49,67,63,77,person,0.9296875
image_room1_1_37.png,19,31,3,17,person,0.9765625
image_room1_1_37.png,34,50,4,18,person,0.9609375
image_room1_1_37.png,38,54,53,64,person,0.9609375
image_room1_1_37.png,56,71,11,24,person,0.9453125
image_193.png,48,58,55,66,person,0.9609375
image_193.png,53,63,13,23,person,0.9296875
room1_dataCollector0001_20210125_im_gap_20210125-14_00_04.png,12,24,30,41,person,0.9453125
room1_dataCollector0005_20210126_im_gap_20210126-17_20_04.png,43,53,62,76,person,0.90625
room1_dataCollector0005_20210114_im_gap_20210114-16_30_04.png,67,73,60,67,person,0.8984375
acqui4_imag2_2416.png,10,25,14,31,person,0.96875
acqui4_imag2_2416.png,11,26,38,57,person,0.96875
acqui4_imag2_2416.png,58,74,7,23,person,0.9453125
room1_dataCollector0004_20210128_im_gap_20210128-13_20_04.png,3,12,44,54,person,0.9609375
room1_dataCollector0004_20210128_im_gap_20210128-13_20_04.png,40,46,0,6,person,0.796875
room1_dataCollector0005_20210125_im_gap_20210125-13_10_04.png,68,75,56,65,person,0.8828125
room1_dataCollector0006_20210125_im_gap_20210125-10_50_04.png,54,63,61,70,person,0.9609375
room1_dataCollector0006_20210125_im_gap_20210125-10_50_04.png,10,17,60,67,person,0.9296875
room1_dataCollector0001_20210118_im_gap_20210118-13_55_04.png,66,74,49,61,person,0.9765625
room1_dataCollector0006_20210128_im_gap_20210128-10_40_04.png,9,15,59,66,person,0.8984375
room1_dataCollector0006_20210128_im_gap_20210128-10_40_04.png,14,22,72,77,person,0.78125
image_68.png,49,60,53,65,person,0.96875
image_68.png,59,66,14,22,person,0.953125
image_68.png,21,32,35,44,person,0.953125
acqui2_image_2588.png,47,60,10,25,person,0.9765625
acqui2_image_2588.png,50,64,46,61,person,0.9765625
acqui2_image_2588.png,17,28,12,28,person,0.96875
acqui2_image_2588.png,52,68,24,36,person,0.9609375
acqui2_image_2588.png,2,17,16,31,person,0.9609375
acqui2_image_2588.png,19,33,64,80,person,0.921875
acqui2_image_2588.png,17,24,36,44,person,0.8203125
acqui4_imag2_1589.png,11,29,35,52,person,0.9765625
acqui4_imag2_1589.png,48,68,41,57,person,0.9609375
acqui4_imag2_1589.png,57,73,11,28,person,0.8515625
image_79.png,58,68,15,22,person,0.953125
image_79.png,21,32,29,44,person,0.9453125
image_79.png,50,58,54,65,person,0.8828125
room1_dataCollector0002_20210125_im_gap_20210125-11_25_04.png,53,63,54,63,person,0.96875
room2_dataCollector0002_20210413_im_gap_20210413-13_50_04.png,52,61,3,10,person,0.953125
room1_dataCollector0006_20210115_im_gap_20210115-12_50_04.png,3,11,36,45,person,0.953125
room1_dataCollector0006_20210115_im_gap_20210115-12_50_04.png,9,15,58,66,person,0.9296875
room1_dataCollector0005_20210129_im_gap_20210129-14_00_04.png,58,70,67,76,person,0.8828125
image_room1_1_270.png,37,50,51,66,person,0.9765625
image_room1_1_270.png,58,71,8,22,person,0.9609375
image_room1_1_270.png,16,32,8,22,person,0.953125
image_room1_1_270.png,33,50,8,22,person,0.890625
image_4_1273.png,40,57,58,78,person,0.9296875
room1_dataCollector0006_20210125_im_gap_20210125-14_20_04.png,44,59,44,57,person,0.9609375
room1_dataCollector0006_20210125_im_gap_20210125-14_20_04.png,53,62,64,76,person,0.9140625
image_4_10011.png,64,80,43,61,person,0.953125
image_4_10011.png,49,68,18,35,person,0.9453125
room2_dataCollector0002_20210518_im_gap_20210518-11_20_04.png,14,27,8,18,person,0.9453125
room2_dataCollector0002_20210518_im_gap_20210518-11_20_04.png,35,43,0,6,person,0.875
room1_dataCollector0004_20210126_im_gap_20210126-10_30_04.png,10,16,62,69,person,0.9140625
room1_dataCollector0004_20210126_im_gap_20210126-10_30_04.png,14,20,3,8,person,0.7734375
acqui2_image_6057.png,15,31,13,27,person,0.9609375
acqui2_image_6057.png,40,55,64,78,person,0.9453125
acqui2_image_6057.png,50,63,41,57,person,0.9453125
room1_dataCollector0001_20210125_im_gap_20210125-08_50_04.png,64,73,51,61,person,0.9296875
room1_dataCollector0001_20210125_im_gap_20210125-08_50_04.png,26,33,0,6,person,0.7578125
image_room1_1_81.png,19,31,4,17,person,0.9765625
image_room1_1_81.png,34,48,4,19,person,0.9609375
image_room1_1_81.png,57,71,8,24,person,0.9296875
image_room1_1_81.png,35,53,54,68,person,0.9296875
image_2_3067.png,47,61,11,24,person,0.96875
image_2_3067.png,15,28,15,27,person,0.953125
image_2_3067.png,29,42,66,78,person,0.9453125
image_2_3067.png,1,15,40,55,person,0.90625
image_2_3067.png,47,64,48,62,person,0.90625
image_2_3067.png,43,53,1,11,person,0.796875
room2_dataCollector0002_20210518_im_gap_20210518-16_40_04.png,12,29,13,22,person,0.859375
room2_dataCollector0002_20210518_im_gap_20210518-16_40_04.png,36,43,0,6,person,0.8203125
room1_dataCollector0004_20210127_im_gap_20210127-08_15_04.png,3,13,45,53,person,0.9609375
room1_dataCollector0004_20210127_im_gap_20210127-08_15_04.png,10,15,62,69,person,0.859375
room1_dataCollector0001_20210126_im_gap_20210126-09_30_04.png,12,24,29,41,person,0.9453125
room1_dataCollector0001_20210126_im_gap_20210126-09_30_04.png,41,52,60,76,person,0.9453125
room1_dataCollector0001_20210126_im_gap_20210126-09_30_04.png,64,71,50,63,person,0.90625
acqui2_image_1994.png,31,43,2,12,person,0.9609375
acqui2_image_1994.png,47,58,9,22,person,0.9609375
acqui2_image_1994.png,50,64,35,46,person,0.953125
acqui2_image_1994.png,49,63,45,61,person,0.9453125
acqui2_image_1994.png,5,20,18,36,person,0.9453125
acqui2_image_1994.png,60,71,10,24,person,0.9375
acqui2_image_1994.png,15,27,6,25,person,0.921875
acqui2_image_1994.png,52,60,25,32,person,0.7578125
room1_dataCollector0001_20210125_im_gap_20210125-08_35_03.png,67,74,53,62,person,0.9453125
image_room1_1_56.png,20,31,4,17,person,0.9765625
image_room1_1_56.png,57,70,10,22,person,0.96875
image_room1_1_56.png,37,51,57,70,person,0.9453125
image_room1_1_56.png,32,53,4,23,person,0.9453125
room1_dataCollector0004_20210129_im_gap_20210129-07_15_04.png,56,67,16,24,person,0.9453125
room1_dataCollector0001_20210125_im_gap_20210125-09_35_04.png,11,30,27,47,person,0.9296875
room1_dataCollector0002_20210118_im_gap_20210118-10_00_04.png,50,61,49,60,person,0.9609375
room1_dataCollector0002_20210118_im_gap_20210118-09_05_04.png,49,61,49,60,person,0.9453125
image_4_3762.png,52,68,41,61,person,0.96875
room1_dataCollector0002_20210125_im_gap_20210125-13_10_04.png,50,61,52,63,person,0.96875
room1_dataCollector0006_20210128_im_gap_20210128-12_30_04.png,53,62,62,70,person,0.9609375
room1_dataCollector0006_20210128_im_gap_20210128-12_30_04.png,15,23,71,78,person,0.8203125
room1_dataCollector0002_20210125_im_gap_20210125-11_00_04.png,53,63,53,64,person,0.96875
image_room2_1_28.png,1,22,13,34,person,0.9453125
image_room2_1_28.png,0,18,46,67,person,0.9375
image_room2_1_28.png,49,76,30,55,person,0.8203125
room1_dataCollector0004_20210128_im_gap_20210128-11_30_04.png,56,66,16,25,person,0.9453125
room1_dataCollector0004_20210128_im_gap_20210128-11_30_04.png,2,15,42,53,person,0.8671875
image_11_24.png,56,65,57,68,person,0.96875
image_11_24.png,61,70,46,61,person,0.9609375
image_2_947.png,13,27,14,29,person,0.9609375
image_2_947.png,27,41,68,79,person,0.9453125
image_2_947.png,36,47,4,13,person,0.9375
image_2_947.png,49,62,16,30,person,0.9140625
image_2_947.png,64,78,41,53,person,0.90625
image_2_947.png,11,23,31,54,person,0.8671875
acqui4_imag2_2.png,52,71,38,55,person,0.9765625
acqui4_imag2_2.png,49,68,18,35,person,0.9609375
acqui4_imag2_2.png,23,47,50,70,person,0.921875
room1_dataCollector0005_20210129_im_gap_20210129-16_25_04.png,60,69,17,27,person,0.953125
room1_dataCollector0005_20210129_im_gap_20210129-16_25_04.png,66,73,61,68,person,0.921875
room1_dataCollector0004_20210127_im_gap_20210127-09_50_04.png,3,12,46,55,person,0.9609375
room1_dataCollector0004_20210127_im_gap_20210127-09_50_04.png,10,16,63,70,person,0.9140625
image_room2_1_149.png,43,67,33,50,person,0.9765625
image_room2_1_149.png,46,62,52,66,person,0.9453125
room1_dataCollector0004_20210129_im_gap_20210129-09_45_03.png,57,66,15,24,person,0.9453125
room1_dataCollector0004_20210129_im_gap_20210129-09_45_03.png,10,16,63,69,person,0.8828125
acqui4_imag2_1227.png,12,28,53,71,person,0.96875
room1_dataCollector0002_20210118_im_gap_20210118-14_20_04.png,51,62,47,58,person,0.984375
room1_dataCollector0002_20210118_im_gap_20210118-14_20_04.png,0,12,32,41,person,0.921875
acqui2_image_1858.png,13,27,15,29,person,0.9765625
acqui2_image_1858.png,51,68,34,46,person,0.9765625
acqui2_image_1858.png,50,65,47,62,person,0.96875
acqui2_image_1858.png,45,60,9,21,person,0.9609375
acqui2_image_1858.png,57,73,11,26,person,0.9609375
image_4_2361.png,9,23,11,26,person,0.9609375
image_4_2361.png,56,72,20,37,person,0.9609375
image_4_2361.png,12,25,38,58,person,0.953125
room1_dataCollector0006_20210129_im_gap_20210129-14_00_04.png,67,78,22,31,person,0.890625
room1_dataCollector0006_20210129_im_gap_20210129-14_00_04.png,48,62,73,79,person,0.796875
room1_dataCollector0004_20210128_im_gap_20210128-14_25_03.png,1,15,43,53,person,0.96875
room1_dataCollector0004_20210128_im_gap_20210128-14_25_03.png,9,24,53,69,person,0.9296875
room1_dataCollector0005_20210129_im_gap_20210129-15_55_04.png,65,73,59,66,person,0.9375
room1_dataCollector0005_20210129_im_gap_20210129-15_55_04.png,59,68,68,77,person,0.90625
acqui4_imag2_3206.png,5,20,13,33,person,0.9765625
acqui4_imag2_3206.png,54,68,15,34,person,0.96875
room1_dataCollector0004_20210126_im_gap_20210126-17_55_04.png,8,15,61,68,person,0.765625
image_2_4269.png,56,77,21,35,person,0.96875
image_2_4269.png,3,23,31,43,person,0.96875
image_2_4269.png,51,67,35,46,person,0.9609375
image_2_4269.png,48,63,49,65,person,0.9609375
image_2_4269.png,40,55,67,80,person,0.953125
room1_dataCollector0002_20210125_im_gap_20210125-08_50_04.png,51,61,50,62,person,0.953125
room1_dataCollector0002_20210125_im_gap_20210125-08_50_04.png,53,72,32,49,person,0.953125
room1_dataCollector0002_20210125_im_gap_20210125-08_50_04.png,14,26,51,59,person,0.8046875
room1_dataCollector0004_20210125_im_gap_20210125-15_10_04.png,5,13,18,26,person,0.953125
room1_dataCollector0004_20210125_im_gap_20210125-15_10_04.png,10,15,63,69,person,0.8828125
room1_dataCollector0004_20210118_im_gap_20210118-11_10_04.png,58,67,16,24,person,0.9375
room1_dataCollector0006_20210127_im_gap_20210127-15_15_04.png,41,53,13,24,person,0.9765625
room1_dataCollector0006_20210127_im_gap_20210127-15_15_04.png,50,57,72,78,person,0.8671875
room1_dataCollector0002_20210118_im_gap_20210118-08_50_04.png,52,62,49,63,person,0.953125
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,41,53,13,24,person,0.9453125
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,54,63,61,69,person,0.9453125
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,51,61,73,78,person,0.8984375
image_19_68.png,13,30,50,64,person,0.9609375
image_19_68.png,47,62,70,79,person,0.9453125
image_19_68.png,30,49,16,31,person,0.9296875
image_12_32.png,31,47,17,38,person,0.8984375
room1_dataCollector0002_20210129_im_gap_20210129-14_25_04.png,52,61,2,10,person,0.9453125
image_205.png,48,59,55,66,person,0.9453125
image_205.png,54,65,10,22,person,0.8828125
room1_dataCollector0004_20210127_im_gap_20210127-17_35_04.png,1,17,19,29,person,0.9375
room1_dataCollector0004_20210127_im_gap_20210127-17_35_04.png,10,15,62,70,person,0.90625
room1_dataCollector0004_20210127_im_gap_20210127-17_35_04.png,16,22,68,75,person,0.8671875
room1_dataCollector0005_20210126_im_gap_20210126-10_45_04.png,13,23,38,50,person,0.9375
room1_dataCollector0005_20210126_im_gap_20210126-10_45_04.png,29,41,14,25,person,0.921875
acqui2_image_4080.png,47,63,47,63,person,0.984375
acqui2_image_4080.png,48,63,29,45,person,0.96875
acqui2_image_4080.png,16,28,3,20,person,0.9609375
acqui2_image_4080.png,55,68,9,25,person,0.9609375
acqui2_image_4080.png,8,24,29,42,person,0.953125
acqui2_image_4080.png,30,46,1,10,person,0.8671875
room1_dataCollector0006_20210127_im_gap_20210127-18_50_04.png,11,21,64,73,person,0.921875
image_4_1622.png,12,29,35,53,person,0.9765625
image_4_1622.png,50,68,42,60,person,0.9765625
image_4_1622.png,56,73,21,38,person,0.9453125
acqui2_image_3931.png,50,61,8,19,person,0.9765625
acqui2_image_3931.png,36,47,1,10,person,0.96875
acqui2_image_3931.png,11,24,30,46,person,0.96875
acqui2_image_3931.png,52,65,32,44,person,0.9609375
acqui2_image_3931.png,46,63,49,64,person,0.8828125
acqui2_image_3931.png,64,79,33,49,person,0.875
room1_dataCollector0006_20210126_im_gap_20210126-12_40_04.png,41,53,13,23,person,0.9609375
room1_dataCollector0006_20210126_im_gap_20210126-12_40_04.png,5,20,30,40,person,0.953125
room1_dataCollector0006_20210126_im_gap_20210126-12_40_04.png,4,10,38,47,person,0.9453125
room2_dataCollector0002_20210518_im_gap_20210518-12_15_04.png,50,67,9,20,person,0.9375
room2_dataCollector0002_20210518_im_gap_20210518-12_15_04.png,12,31,13,21,person,0.9296875
room2_dataCollector0002_20210518_im_gap_20210518-12_15_04.png,29,36,0,7,person,0.8359375
room2_dataCollector0002_20210518_im_gap_20210518-12_15_04.png,20,23,13,21,person,0.8203125
room2_dataCollector0005_20210518_im_gap_20210518-14_55_04.png,37,47,10,23,person,0.96875
room2_dataCollector0005_20210518_im_gap_20210518-14_55_04.png,39,52,52,71,person,0.9609375
room2_dataCollector0005_20210518_im_gap_20210518-14_55_04.png,11,26,26,39,person,0.953125
image_13_26.png,42,71,43,60,person,0.9453125
image_4_4227.png,52,68,38,56,person,0.9765625
image_4_4227.png,51,67,57,76,person,0.9765625
image_4_4227.png,12,27,18,37,person,0.96875
room1_dataCollector0006_20210128_im_gap_20210128-16_45_04.png,41,52,13,24,person,0.96875
acqui4_imag2_4287.png,15,31,17,35,person,0.96875
acqui4_imag2_4287.png,52,68,39,56,person,0.9609375
acqui4_imag2_4287.png,2,24,42,64,person,0.953125
image_19_24.png,14,30,50,64,person,0.96875
image_19_24.png,47,62,70,78,person,0.9375
acqui2_image_4488.png,47,63,50,64,person,0.953125
acqui2_image_4488.png,10,25,62,77,person,0.9453125
acqui2_image_4488.png,33,41,0,8,person,0.8671875
room2_dataCollector0002_20210413_im_gap_20210413-13_00_04.png,3,11,30,38,person,0.9609375
room2_dataCollector0002_20210413_im_gap_20210413-13_00_04.png,53,61,3,10,person,0.953125
image_room2_1_204.png,47,72,29,48,person,0.9140625
image_20_47.png,48,64,70,78,person,0.9375
image_20_47.png,31,53,8,38,person,0.9296875
image_20_47.png,17,39,10,31,person,0.921875
room1_dataCollector0005_20210127_im_gap_20210127-13_35_04.png,60,69,16,25,person,0.9609375
image_2_1240.png,14,29,37,50,person,0.9765625
image_2_1240.png,13,23,2,16,person,0.96875
image_2_1240.png,50,62,31,44,person,0.9609375
image_2_1240.png,36,47,3,12,person,0.953125
image_2_1240.png,15,27,13,28,person,0.953125
image_2_1240.png,54,66,3,19,person,0.921875
image_2_1240.png,15,27,20,22,person,0.796875
room1_dataCollector0006_20210115_im_gap_20210115-11_55_04.png,2,13,16,27,person,0.9609375
room1_dataCollector0006_20210115_im_gap_20210115-11_55_04.png,59,70,30,42,person,0.9296875
room1_dataCollector0006_20210128_im_gap_20210128-11_50_04.png,27,44,51,66,person,0.9453125
room1_dataCollector0006_20210128_im_gap_20210128-11_50_04.png,13,21,15,24,person,0.9375
room1_dataCollector0002_20210127_im_gap_20210127-08_45_04.png,55,65,49,63,person,0.9765625
room1_dataCollector0002_20210127_im_gap_20210127-08_45_04.png,7,14,10,18,person,0.9375
image_215.png,54,64,12,21,person,0.921875
image_215.png,48,59,54,66,person,0.921875
image_55.png,20,29,30,45,person,0.96875
image_55.png,50,59,53,66,person,0.953125
image_55.png,59,66,15,22,person,0.9375
room1_dataCollector0006_20210128_im_gap_20210128-15_45_04.png,54,63,61,70,person,0.9609375
room1_dataCollector0006_20210128_im_gap_20210128-15_45_04.png,42,52,13,26,person,0.9296875
