image_name,xmin,xmax,ymin,ymax,class_id,score
room1_dataCollector0004_20210127_im_gap_20210127-14_40_04.png,3,12,46,54,human,0.9288615584373474
image_126.png,53,64,49,64,human,0.9684200882911682
image_126.png,20,29,35,45,human,0.9625986218452454
image_126.png,45,54,55,69,human,0.9035786390304565
room1_dataCollector0006_20210127_im_gap_20210127-14_25_04.png,41,53,14,24,human,0.9594395160675049
room1_dataCollector0006_20210127_im_gap_20210127-14_25_04.png,16,23,73,77,human,0.6757062077522278
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,54,64,61,70,human,0.9542987942695618
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,41,53,14,24,human,0.948240339756012
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,51,61,73,78,human,0.8950026035308838
room1_dataCollector0006_20210129_im_gap_20210129-13_50_04.png,58,66,56,65,human,0.5372973084449768
room1_dataCollector0005_20210129_im_gap_20210129-17_45_04.png,66,73,58,66,human,0.8876507878303528
room1_dataCollector0006_20210128_im_gap_20210128-10_30_04.png,42,52,13,23,human,0.9765697121620178
room1_dataCollector0006_20210128_im_gap_20210128-10_30_04.png,9,14,59,66,human,0.8907905220985413
room1_dataCollector0006_20210128_im_gap_20210128-10_30_04.png,14,23,72,76,human,0.7972257137298584
room1_dataCollector0006_20210128_im_gap_20210128-10_30_04.png,53,62,64,73,human,0.6181154251098633
room1_dataCollector0006_20210128_im_gap_20210128-10_30_04.png,57,65,57,64,human,0.5363085269927979
image_2_1138.png,50,63,31,45,human,0.9722787141799927
image_2_1138.png,15,27,14,28,human,0.9710071086883545
image_2_1138.png,49,61,13,28,human,0.9665623307228088
image_2_1138.png,17,30,37,51,human,0.9654260277748108
image_2_1138.png,36,46,3,12,human,0.9563706517219543
image_2_1138.png,66,79,46,59,human,0.9506963491439819
image_2_4293.png,45,61,65,78,human,0.9714317917823792
image_2_4293.png,4,23,31,43,human,0.9709115624427795
image_2_4293.png,47,62,50,64,human,0.967205822467804
image_2_4293.png,56,78,21,35,human,0.9669137001037598
image_2_4293.png,51,68,35,46,human,0.9393317103385925
acqui2_image_1579.png,51,65,16,28,human,0.9720625281333923
acqui2_image_1579.png,56,76,54,67,human,0.9699555039405823
acqui2_image_1579.png,57,78,44,56,human,0.9622438549995422
acqui2_image_1579.png,50,62,31,44,human,0.9589225053787231
acqui2_image_1579.png,36,46,3,12,human,0.9570034742355347
acqui2_image_1579.png,10,25,32,48,human,0.8918453454971313
acqui2_image_1579.png,27,33,0,4,human,0.6193602085113525
image_4_1188.png,1,15,24,42,human,0.9247303605079651
image_4_1188.png,58,71,23,34,human,0.5545638799667358
room1_dataCollector0002_20210126_im_gap_20210126-09_40_04.png,2,10,28,37,human,0.9602609276771545
room1_dataCollector0002_20210126_im_gap_20210126-09_40_04.png,53,63,50,62,human,0.9568434357643127
image_room1_1_300.png,55,68,11,26,human,0.9817280769348145
image_room1_1_300.png,18,31,7,20,human,0.9566980600357056
image_room1_1_300.png,32,51,8,19,human,0.9528006911277771
image_room1_1_300.png,38,50,54,71,human,0.9327818751335144
room1_dataCollector0004_20210129_im_gap_20210129-13_30_04.png,56,66,16,24,human,0.9680794477462769
room1_dataCollector0004_20210129_im_gap_20210129-13_30_04.png,56,67,41,54,human,0.935621440410614
room1_dataCollector0004_20210129_im_gap_20210129-13_30_04.png,10,16,63,70,human,0.9209691882133484
room1_dataCollector0004_20210129_im_gap_20210129-13_30_04.png,3,11,48,56,human,0.8336077928543091
image_4_2361.png,56,73,20,37,human,0.962590754032135
image_4_2361.png,9,23,11,27,human,0.9606419801712036
image_4_2361.png,11,25,37,57,human,0.9529111385345459
image_room2_1_42.png,3,19,58,75,human,0.9483195543289185
image_room2_1_42.png,0,14,34,47,human,0.9431114792823792
image_room2_1_42.png,40,63,38,62,human,0.8885449171066284
image_room2_1_42.png,41,49,44,56,human,0.6468103528022766
image_107.png,20,29,35,44,human,0.9662492871284485
image_107.png,50,60,53,65,human,0.9602426886558533
image_107.png,58,66,15,22,human,0.9536442756652832
image_107.png,33,40,0,6,human,0.6245827078819275
room1_dataCollector0006_20210114_im_gap_20210114-15_30_04.png,54,62,62,70,human,0.962590754032135
room1_dataCollector0006_20210126_im_gap_20210126-09_45_04.png,3,17,32,43,human,0.9688612222671509
room1_dataCollector0006_20210126_im_gap_20210126-09_45_04.png,45,55,16,26,human,0.9418832063674927
room1_dataCollector0002_20210127_im_gap_20210127-10_00_04.png,2,10,29,38,human,0.9718429446220398
room1_dataCollector0002_20210127_im_gap_20210127-10_00_04.png,54,62,49,63,human,0.9646687507629395
room1_dataCollector0002_20210127_im_gap_20210127-10_00_04.png,7,14,10,17,human,0.9321870803833008
room1_dataCollector0002_20210127_im_gap_20210127-16_00_04.png,2,11,29,38,human,0.9571612477302551
room1_dataCollector0002_20210127_im_gap_20210127-16_00_04.png,55,64,7,13,human,0.6113910675048828
acqui4_imag2_1358.png,2,18,30,45,human,0.9627225399017334
acqui4_imag2_1358.png,53,73,51,68,human,0.9554651975631714
acqui4_imag2_1358.png,58,71,23,34,human,0.5773865580558777
room1_dataCollector0006_20210126_im_gap_20210126-14_05_04.png,41,53,13,24,human,0.9665064215660095
room1_dataCollector0006_20210126_im_gap_20210126-14_05_04.png,9,16,59,67,human,0.9136584401130676
room1_dataCollector0006_20210126_im_gap_20210126-14_05_04.png,50,57,72,78,human,0.8833279609680176
room1_dataCollector0001_20210118_im_gap_20210118-12_30_04.png,13,29,27,45,human,0.9247074127197266
room1_dataCollector0001_20210118_im_gap_20210118-12_30_04.png,28,35,0,6,human,0.6137740612030029
room1_dataCollector0001_20210118_im_gap_20210118-12_30_04.png,57,65,1,6,human,0.5989256501197815
room2_dataCollector0005_20210518_im_gap_20210518-16_40_04.png,34,42,49,70,human,0.8927293419837952
room2_dataCollector0005_20210518_im_gap_20210518-16_40_04.png,46,73,25,39,human,0.8089643120765686
room1_dataCollector0006_20210126_im_gap_20210126-10_35_04.png,2,12,38,46,human,0.9394678473472595
room1_dataCollector0006_20210126_im_gap_20210126-10_35_04.png,13,22,15,25,human,0.8911839723587036
room1_dataCollector0006_20210126_im_gap_20210126-10_35_04.png,43,58,14,28,human,0.8577399849891663
room1_dataCollector0005_20210125_im_gap_20210125-13_05_04.png,68,74,57,65,human,0.8918771147727966
image_20_16.png,48,63,69,77,human,0.959800660610199
image_20_16.png,26,49,39,64,human,0.9454570412635803
image_20_16.png,19,34,5,30,human,0.9348627924919128
image_20_16.png,18,27,3,11,human,0.872731626033783
image_20_16.png,41,52,7,17,human,0.702833890914917
image_20_16.png,21,31,23,33,human,0.5932979583740234
image_20_16.png,42,56,20,29,human,0.530259907245636
room1_dataCollector0002_20210129_im_gap_20210129-08_30_04.png,52,61,52,64,human,0.9493266344070435
room1_dataCollector0002_20210129_im_gap_20210129-08_30_04.png,7,14,11,17,human,0.9420682191848755
room1_dataCollector0002_20210129_im_gap_20210129-08_30_04.png,2,10,29,38,human,0.931797206401825
image_19_25.png,14,31,50,64,human,0.9678346514701843
image_19_25.png,48,62,70,78,human,0.9468348026275635
image_19_25.png,43,54,7,17,human,0.7380253076553345
image_19_25.png,33,42,23,31,human,0.6541772484779358
image_19_25.png,12,22,61,71,human,0.6157964468002319
room1_dataCollector0002_20210126_im_gap_20210126-11_40_04.png,53,61,51,62,human,0.9775751829147339
room1_dataCollector0002_20210126_im_gap_20210126-11_40_04.png,17,24,0,4,human,0.7285258173942566
image_room1_1_329.png,54,66,11,25,human,0.9674235582351685
image_room1_1_329.png,37,51,51,66,human,0.9644665718078613
image_room1_1_329.png,34,48,5,21,human,0.9572514295578003
image_room1_1_329.png,15,32,8,22,human,0.9415730237960815
room1_dataCollector0006_20210129_im_gap_20210129-16_35_04.png,41,52,13,23,human,0.9601989388465881
room1_dataCollector0006_20210129_im_gap_20210129-16_35_04.png,20,35,50,63,human,0.9574945569038391
room1_dataCollector0006_20210129_im_gap_20210129-16_35_04.png,54,63,61,70,human,0.9463440179824829
room1_dataCollector0006_20210129_im_gap_20210129-16_35_04.png,16,24,72,77,human,0.8122037649154663
acqui2_image_1200.png,16,27,14,29,human,0.9708157181739807
acqui2_image_1200.png,21,30,1,11,human,0.9644611477851868
acqui2_image_1200.png,14,29,37,51,human,0.9603675603866577
acqui2_image_1200.png,50,62,31,44,human,0.9565293192863464
acqui2_image_1200.png,36,46,3,12,human,0.9497065544128418
acqui2_image_1200.png,57,74,14,31,human,0.9285916090011597
room2_dataCollector0002_20210413_im_gap_20210413-14_40_04.png,3,11,30,39,human,0.9294809103012085
room2_dataCollector0002_20210413_im_gap_20210413-14_40_04.png,57,66,7,14,human,0.5158851146697998
image_79.png,20,32,29,44,human,0.9516846537590027
image_79.png,58,67,15,22,human,0.9495269060134888
image_79.png,50,58,54,65,human,0.9050378799438477
image_79.png,33,40,0,6,human,0.608782172203064
room1_dataCollector0004_20210128_im_gap_20210128-11_15_04.png,5,13,17,26,human,0.9675984978675842
room1_dataCollector0004_20210128_im_gap_20210128-11_15_04.png,2,12,45,53,human,0.9649381637573242
room1_dataCollector0004_20210128_im_gap_20210128-11_15_04.png,56,66,16,24,human,0.9513803720474243
acqui4_imag2_3538.png,8,24,45,69,human,0.7717215418815613
room1_dataCollector0002_20210126_im_gap_20210126-11_35_04.png,51,61,51,62,human,0.959933876991272
room1_dataCollector0002_20210126_im_gap_20210126-11_35_04.png,1,10,28,37,human,0.9532248973846436
room1_dataCollector0002_20210118_im_gap_20210118-10_30_04.png,51,63,48,59,human,0.9776483178138733
room1_dataCollector0002_20210118_im_gap_20210118-10_30_04.png,16,22,0,4,human,0.6916163563728333
room1_dataCollector0004_20210118_im_gap_20210118-11_05_04.png,58,66,17,25,human,0.9432563781738281
room1_dataCollector0004_20210118_im_gap_20210118-11_05_04.png,46,53,75,79,human,0.6609677672386169
room1_dataCollector0006_20210126_im_gap_20210126-15_15_04.png,41,53,14,25,human,0.9596084356307983
room1_dataCollector0006_20210126_im_gap_20210126-15_15_04.png,10,18,15,27,human,0.8518441915512085
room1_dataCollector0006_20210126_im_gap_20210126-15_15_04.png,50,57,73,78,human,0.8450676798820496
image_room1_1_344.png,33,47,5,21,human,0.9700732827186584
image_room1_1_344.png,37,50,54,69,human,0.9633615016937256
image_room1_1_344.png,16,32,8,22,human,0.9607450366020203
image_room1_1_344.png,51,67,7,20,human,0.8839868903160095
image_19_28.png,14,31,50,64,human,0.9743430018424988
image_19_28.png,48,62,70,78,human,0.9436773061752319
image_19_28.png,44,54,7,17,human,0.7326993942260742
image_19_28.png,33,45,24,32,human,0.6014430522918701
image_19_28.png,11,22,61,71,human,0.5685847997665405
image_19_28.png,46,59,19,30,human,0.5022610425949097
image_room1_1_45.png,19,30,4,17,human,0.9800406694412231
image_room1_1_45.png,54,69,11,26,human,0.9728858470916748
image_room1_1_45.png,31,50,5,20,human,0.9656839966773987
image_room1_1_45.png,34,51,57,68,human,0.9259966015815735
room2_dataCollector0002_20210518_im_gap_20210518-16_20_04.png,16,28,11,21,human,0.942202091217041
room2_dataCollector0002_20210518_im_gap_20210518-16_20_04.png,37,43,0,7,human,0.8138704299926758
room1_dataCollector0004_20210128_im_gap_20210128-14_25_03.png,1,14,44,53,human,0.9677702188491821
room1_dataCollector0004_20210128_im_gap_20210128-14_25_03.png,9,24,53,69,human,0.9383014440536499
image_20_47.png,48,63,69,78,human,0.9468227624893188
image_20_47.png,17,39,10,31,human,0.9264897704124451
image_20_47.png,31,52,8,36,human,0.9194685816764832
image_20_47.png,38,47,18,25,human,0.6197720170021057
image_20_47.png,43,54,20,32,human,0.5374110341072083
image_20_47.png,30,41,21,33,human,0.5267637968063354
image_20_2.png,18,32,16,32,human,0.9445440173149109
image_20_2.png,48,63,69,76,human,0.9283117055892944
image_20_2.png,31,48,15,32,human,0.7835349440574646
image_20_2.png,40,52,8,18,human,0.7382179498672485
room1_dataCollector0002_20210128_im_gap_20210128-17_25_04.png,2,11,27,38,human,0.9494199752807617
room1_dataCollector0002_20210128_im_gap_20210128-17_25_04.png,16,23,0,4,human,0.7535302639007568
image_room1_1_314.png,57,70,13,26,human,0.9712532162666321
image_room1_1_314.png,33,46,3,18,human,0.9653428196907043
image_room1_1_314.png,37,51,52,66,human,0.9581546783447266
image_room1_1_314.png,16,32,7,20,human,0.9536018967628479
acqui4_imag2_3193.png,54,70,18,35,human,0.9774341583251953
acqui4_imag2_3193.png,3,25,22,41,human,0.9219048619270325
room1_dataCollector0002_20210126_im_gap_20210126-14_10_04.png,54,62,47,63,human,0.9506753087043762
room1_dataCollector0002_20210126_im_gap_20210126-14_10_04.png,51,59,2,9,human,0.9165984392166138
room1_dataCollector0002_20210126_im_gap_20210126-14_10_04.png,17,24,0,3,human,0.7057097554206848
room2_dataCollector0002_20210413_im_gap_20210413-17_40_04.png,3,10,31,39,human,0.9523442387580872
image_room1_1_56.png,19,30,3,17,human,0.9761863946914673
image_room1_1_56.png,57,70,10,22,human,0.9676570296287537
image_room1_1_56.png,36,51,56,69,human,0.9563522934913635
image_room1_1_56.png,31,53,4,23,human,0.9270152449607849
room1_dataCollector0005_20210125_im_gap_20210125-17_05_04.png,67,75,57,66,human,0.9329536557197571
room1_dataCollector0004_20210127_im_gap_20210127-14_45_04.png,2,12,45,54,human,0.9705547094345093
image_room2_1_102.png,46,69,34,51,human,0.976982593536377
image_room2_1_102.png,46,62,49,66,human,0.9524527788162231
image_27.png,20,29,35,44,human,0.9625755548477173
image_27.png,50,60,56,65,human,0.8846383690834045
image_27.png,33,39,1,8,human,0.7432863116264343
room1_dataCollector0005_20210128_im_gap_20210128-14_20_04.png,30,40,13,24,human,0.9542485475540161
room1_dataCollector0005_20210128_im_gap_20210128-14_20_04.png,58,67,17,26,human,0.943574845790863
acqui2_image_135.png,50,67,46,60,human,0.9763215184211731
acqui2_image_135.png,14,26,15,28,human,0.9708242416381836
acqui2_image_135.png,66,78,31,47,human,0.955662190914154
acqui2_image_135.png,56,66,24,42,human,0.9515712857246399
acqui2_image_135.png,36,47,3,12,human,0.9464033842086792
acqui2_image_135.png,8,23,32,45,human,0.9426087737083435
acqui2_image_135.png,48,59,19,37,human,0.9104246497154236
acqui2_image_135.png,42,52,28,41,human,0.6606831550598145
acqui2_image_135.png,39,55,44,52,human,0.5353087186813354
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,20,33,7,23,human,0.9597508311271667
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,2,14,51,60,human,0.9049376249313354
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,45,60,10,26,human,0.9031448364257812
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,54,68,25,37,human,0.8461517691612244
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,38,46,0,10,human,0.7715580463409424
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,41,65,47,63,human,0.7601903080940247
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,13,24,29,41,human,0.6126173734664917
room2_dataCollector0005_20210517_im_gap_20210517-11_30_04.png,35,44,52,63,human,0.5956614017486572
image_11_26.png,56,67,57,68,human,0.9668784141540527
image_11_26.png,60,69,46,61,human,0.8547467589378357
image_11_26.png,8,17,43,57,human,0.6126516461372375
image_room1_1_78.png,20,30,4,17,human,0.9799756407737732
image_room1_1_78.png,35,53,55,69,human,0.9519429802894592
image_room1_1_78.png,32,49,3,20,human,0.9516019225120544
image_room1_1_78.png,54,70,8,22,human,0.9128494262695312
room1_dataCollector0002_20210125_im_gap_20210125-11_40_04.png,52,62,53,65,human,0.9742600321769714
image_room1_1_266.png,38,51,54,65,human,0.9635787010192871
image_room1_1_266.png,60,73,9,23,human,0.9572675228118896
image_room1_1_266.png,31,51,8,20,human,0.938908040523529
image_room1_1_266.png,17,31,7,25,human,0.9387950897216797
room1_dataCollector0004_20210129_im_gap_20210129-12_30_04.png,56,66,16,25,human,0.9674129486083984
room1_dataCollector0004_20210129_im_gap_20210129-12_30_04.png,54,66,42,53,human,0.9614134430885315
room1_dataCollector0004_20210129_im_gap_20210129-12_30_04.png,9,15,62,70,human,0.9397789835929871
room1_dataCollector0002_20210129_im_gap_20210129-16_25_04.png,22,35,54,63,human,0.9496456980705261
room1_dataCollector0002_20210129_im_gap_20210129-16_25_04.png,55,65,51,61,human,0.9402331709861755
room1_dataCollector0002_20210129_im_gap_20210129-16_25_04.png,7,14,11,17,human,0.8948200941085815
room1_dataCollector0002_20210125_im_gap_20210125-09_35_04.png,1,17,28,41,human,0.9725487232208252
image_2_1240.png,13,30,36,50,human,0.9742685556411743
image_2_1240.png,50,62,31,44,human,0.972405731678009
image_2_1240.png,15,27,14,28,human,0.9704622626304626
image_2_1240.png,13,23,2,16,human,0.9686251878738403
image_2_1240.png,36,46,3,12,human,0.9530161023139954
image_2_1240.png,54,67,4,19,human,0.9215012192726135
room1_dataCollector0004_20210118_im_gap_20210118-08_05_04.png,57,67,16,26,human,0.9533567428588867
room1_dataCollector0004_20210118_im_gap_20210118-08_05_04.png,4,15,21,29,human,0.9523267149925232
image_room1_1_197.png,57,68,12,25,human,0.969965398311615
image_room1_1_197.png,17,32,6,20,human,0.9651104807853699
image_room1_1_197.png,36,51,54,68,human,0.962941586971283
image_room1_1_197.png,33,47,4,18,human,0.9605420827865601
room1_dataCollector0006_20210115_im_gap_20210115-11_20_04.png,73,80,28,33,human,0.6766929030418396
room1_dataCollector0005_20210126_im_gap_20210126-08_00_04.png,22,31,65,74,human,0.9595103859901428
room1_dataCollector0005_20210126_im_gap_20210126-08_00_04.png,14,22,38,48,human,0.8558342456817627
room1_dataCollector0005_20210115_im_gap_20210115-14_10_04.png,13,23,37,47,human,0.961725115776062
room1_dataCollector0005_20210115_im_gap_20210115-14_10_04.png,7,16,47,58,human,0.5955780148506165
room1_dataCollector0002_20210115_im_gap_20210115-13_10_04.png,50,61,51,63,human,0.9624359607696533
room1_dataCollector0002_20210115_im_gap_20210115-13_10_04.png,15,22,0,4,human,0.6911328434944153
room1_dataCollector0004_20210126_im_gap_20210126-16_15_04.png,5,14,17,26,human,0.9727147221565247
room1_dataCollector0004_20210126_im_gap_20210126-16_15_04.png,9,15,63,69,human,0.9057510495185852
room1_dataCollector0004_20210126_im_gap_20210126-16_15_04.png,13,19,3,8,human,0.7066391110420227
image_room1_1_264.png,37,51,51,66,human,0.9664698243141174
image_room1_1_264.png,58,72,10,22,human,0.9655486941337585
image_room1_1_264.png,31,50,8,19,human,0.9522045850753784
image_room1_1_264.png,17,32,6,25,human,0.9034082293510437
room1_dataCollector0005_20210129_im_gap_20210129-11_15_04.png,58,69,17,25,human,0.9643813967704773
room1_dataCollector0005_20210129_im_gap_20210129-11_15_04.png,66,74,58,65,human,0.9320118427276611
room1_dataCollector0005_20210129_im_gap_20210129-11_15_04.png,69,76,53,60,human,0.5150060057640076
image_193.png,48,58,55,65,human,0.9578427672386169
image_193.png,53,64,14,22,human,0.9380261301994324
acqui4_imag2_1227.png,12,29,53,71,human,0.9721750617027283
acqui4_imag2_1227.png,23,30,1,3,human,0.5397484302520752
acqui4_imag2_1227.png,58,71,23,34,human,0.5346936583518982
image_room1_1_31.png,52,66,11,25,human,0.9767876267433167
image_room1_1_31.png,18,31,8,20,human,0.9669561982154846
image_room1_1_31.png,37,51,53,66,human,0.949097216129303
image_room1_1_31.png,33,51,7,25,human,0.9074005484580994
room1_dataCollector0006_20210118_im_gap_20210118-13_40_04.png,44,56,13,26,human,0.9646763801574707
room1_dataCollector0006_20210118_im_gap_20210118-13_40_04.png,53,62,62,70,human,0.957686185836792
room1_dataCollector0006_20210126_im_gap_20210126-17_25_04.png,10,20,9,21,human,0.9345110058784485
room1_dataCollector0006_20210126_im_gap_20210126-17_25_04.png,33,48,31,46,human,0.7859528660774231
room1_dataCollector0006_20210129_im_gap_20210129-17_05_04.png,41,52,13,24,human,0.9714113473892212
room1_dataCollector0006_20210129_im_gap_20210129-17_05_04.png,52,62,63,71,human,0.9400440454483032
image_165.png,20,32,29,44,human,0.9608778953552246
image_165.png,48,58,55,65,human,0.9543613195419312
image_165.png,58,66,14,21,human,0.953400194644928
acqui4_imag2_1222.png,9,27,51,68,human,0.959821879863739
acqui4_imag2_1222.png,25,32,0,3,human,0.5245048403739929
acqui4_imag2_1222.png,58,71,23,34,human,0.5240395665168762
image_room1_1_85.png,20,32,3,18,human,0.9721765518188477
image_room1_1_85.png,57,70,11,26,human,0.9523014426231384
image_room1_1_85.png,34,48,5,22,human,0.9519488215446472
image_room1_1_85.png,37,56,54,66,human,0.9495033025741577
room1_dataCollector0002_20210125_im_gap_20210125-14_05_04.png,2,10,29,38,human,0.9693100452423096
room1_dataCollector0002_20210125_im_gap_20210125-14_05_04.png,21,36,53,64,human,0.966589093208313
acqui2_image_3142.png,47,60,10,24,human,0.9754752516746521
acqui2_image_3142.png,1,16,45,60,human,0.9754276871681213
acqui2_image_3142.png,47,64,47,62,human,0.9652611613273621
acqui2_image_3142.png,3,18,18,31,human,0.96476149559021
acqui2_image_3142.png,15,27,13,27,human,0.9645876884460449
acqui2_image_3142.png,25,44,63,77,human,0.9227597713470459
acqui2_image_3142.png,28,34,0,4,human,0.5563608407974243
acqui2_image_3142.png,57,68,32,43,human,0.5033414959907532
room1_dataCollector0004_20210127_im_gap_20210127-09_40_04.png,2,10,46,53,human,0.9375065565109253
room1_dataCollector0004_20210127_im_gap_20210127-09_40_04.png,45,51,73,78,human,0.7332394123077393
image_room1_1_81.png,20,31,5,17,human,0.9793476462364197
image_room1_1_81.png,34,49,4,19,human,0.9666298627853394
image_room1_1_81.png,35,52,54,69,human,0.9401593208312988
image_room1_1_81.png,57,71,9,24,human,0.9328116178512573
image_room2_1_136.png,46,67,32,51,human,0.9730753302574158
image_room2_1_136.png,42,63,51,69,human,0.9581436514854431
image_room2_1_136.png,39,50,55,65,human,0.6720736026763916
room2_dataCollector0005_20210518_im_gap_20210518-16_30_03.png,52,67,26,38,human,0.9665332436561584
room2_dataCollector0005_20210518_im_gap_20210518-16_30_03.png,19,31,15,28,human,0.9565519690513611
room2_dataCollector0005_20210518_im_gap_20210518-16_30_03.png,33,44,49,71,human,0.901008665561676
image_room1_1_215.png,53,66,11,25,human,0.9811607003211975
image_room1_1_215.png,37,51,51,66,human,0.9687290191650391
image_room1_1_215.png,34,47,3,18,human,0.9661169648170471
image_room1_1_215.png,17,32,6,20,human,0.9603977799415588
room1_dataCollector0002_20210129_im_gap_20210129-10_30_04.png,53,62,52,62,human,0.9725580811500549
room1_dataCollector0002_20210129_im_gap_20210129-10_30_04.png,2,11,29,38,human,0.9606382250785828
room1_dataCollector0002_20210129_im_gap_20210129-10_30_04.png,52,61,3,9,human,0.9458288550376892
room1_dataCollector0002_20210128_im_gap_20210128-11_20_03.png,6,13,9,17,human,0.9673630595207214
room1_dataCollector0002_20210128_im_gap_20210128-11_20_03.png,51,61,53,63,human,0.9583843350410461
room1_dataCollector0002_20210128_im_gap_20210128-11_20_03.png,16,22,0,4,human,0.7248266935348511
room1_dataCollector0002_20210128_im_gap_20210128-11_20_03.png,35,47,33,44,human,0.5149399638175964
room1_dataCollector0005_20210125_im_gap_20210125-08_35_04.png,22,30,65,74,human,0.9605977535247803
room1_dataCollector0005_20210125_im_gap_20210125-08_35_04.png,68,74,58,65,human,0.9098537564277649
room1_dataCollector0004_20210118_im_gap_20210118-09_35_04.png,57,67,17,24,human,0.9584771394729614
room1_dataCollector0004_20210118_im_gap_20210118-09_35_04.png,5,13,20,29,human,0.9300299882888794
image_room2_1_198.png,14,29,53,73,human,0.9510806202888489
image_room2_1_198.png,42,62,51,69,human,0.8957831859588623
image_room2_1_198.png,44,69,23,46,human,0.7644766569137573
image_room2_1_198.png,39,50,55,65,human,0.5416882634162903
room1_dataCollector0006_20210126_im_gap_20210126-11_15_04.png,40,53,14,25,human,0.9679000973701477
room1_dataCollector0006_20210126_im_gap_20210126-11_15_04.png,2,13,34,43,human,0.9472017288208008
room1_dataCollector0006_20210126_im_gap_20210126-11_15_04.png,9,18,21,31,human,0.89191073179245
room1_dataCollector0005_20210127_im_gap_20210127-13_10_04.png,60,69,16,25,human,0.9626346230506897
room1_dataCollector0005_20210125_im_gap_20210125-08_40_04.png,22,30,65,74,human,0.963688850402832
room1_dataCollector0005_20210125_im_gap_20210125-08_40_04.png,67,74,57,65,human,0.9252039790153503
room1_dataCollector0004_20210127_im_gap_20210127-14_30_04.png,3,11,46,54,human,0.9364983439445496
room1_dataCollector0004_20210127_im_gap_20210127-14_30_04.png,43,51,1,9,human,0.7709665298461914
room1_dataCollector0002_20210126_im_gap_20210126-10_00_04.png,2,10,28,38,human,0.9638029932975769
room1_dataCollector0002_20210126_im_gap_20210126-10_00_04.png,51,62,50,64,human,0.9627521634101868
room1_dataCollector0002_20210125_im_gap_20210125-08_35_04.png,50,62,53,63,human,0.9577906131744385
room1_dataCollector0002_20210125_im_gap_20210125-08_35_04.png,16,23,0,4,human,0.647032618522644
room1_dataCollector0002_20210125_im_gap_20210125-08_35_04.png,65,72,7,14,human,0.508344829082489
room1_dataCollector0001_20210126_im_gap_20210126-08_10_04.png,27,33,0,3,human,0.6741847395896912
acqui4_imag2_1391.png,53,67,39,58,human,0.9591370820999146
acqui4_imag2_1391.png,3,23,42,61,human,0.9584290385246277
acqui4_imag2_4287.png,14,31,17,35,human,0.9716590046882629
acqui4_imag2_4287.png,52,68,39,56,human,0.9662989377975464
